dom,samp,diff1,diff2,diff3
1,45,279.327191166322,-2.44172992868645,0.385610766045552
1,46,-79.4874281113416,9.0041522889349,-0.209696342305037
1,47,-182.756165171383,0.777927306188175,2.82604094778008
1,48,121.904577869795,-1.36345755693581,-2.49449045318611
1,49,57.2732804232801,5.540637221072,-3.83719806763285
1,50,-178.464504255809,3.57707614446745,-1.14927536231884
1,51,80.5678053830225,-6.29130434782608,5.55346215780999
1,52,257.474879227053,0.282976765585467,1.17330342765125
1,53,-51.7492753623192,-0.204083275822406,1.78448355187486
1,54,-287.57107200368,5.05885668276972,-2.5285484242006
1,55,-176.832148608236,0.435288704853924,-2.08604784909134
1,56,231.558500115021,0.164826317000234,2.19780308258569
1,57,-215.939026915114,1.52018633540373,1.50821256038648
1,58,74.0146307798477,-0.218679549114327,2.82596043248217
1,59,217.552346445825,0.783620887968716,-1.57922705314009
1,60,205.326144467448,2.87732919254659,-1.87051989878077
1,61,213.47049689441,7.72293535771797,-3.00933977455716
1,62,-123.538716356108,-0.802323441453879,1.88631239935588
1,63,-225.897158960202,-2.22755923625489,-1.3635955831608
1,64,-171.497803082587,-2.09595123073384,0.355693581780535
1,65,184.430860363469,5.48734759604325,-4.24262709914884
1,66,-13.3920864964339,-6.67192316540142,4.18773867034736
1,67,70.9173682999763,0.450276052449972,0.271992178513912
1,68,-99.6252242926157,5.59807913503565,-0.617862893949848
1,69,89.5365539452496,0.649735449735452,0.928203358638136
1,70,15.1488037727158,-3.07508626639061,-1.24305268000921
1,71,-224.940809753854,9.90430181734529,-0.0532551184725065
1,72,134.988819875776,0.968230963883137,0.960559006211184
1,73,106.225534851622,-1.36976075454336,0.791718426501035
1,74,-81.4081205429029,1.68535771796642,-3.98319530710835
1,75,-141.10416379112,-0.538704853922241,-2.07575339314469
1,76,18.7005406027138,-4.8364849321371,0.38589832068093
1,77,73.4346905912116,4.67408557625949,-3.38919944789511
1,78,280.031285944329,-0.275948930296757,1.57551184725097
1,79,253.332079595123,-1.00498044628479,-2.6897285484242
1,80,-110.77493673798,0.968829077524731,0.0287899700943157
1,81,168.200287554636,-6.1913158500115,2.60205889118932
1,82,-83.0842535081674,2.96235334713596,-0.265516448125148
1,83,-350.312031285945,-6.15768345985737,-2.82080745341615
1,84,-303.434449045319,5.10014952841041,0.303002070393376
1,85,31.2524039567506,1.05488842880148,0.82058891189326
1,86,152.578191856453,4.60659075224292,-1.541384863124
1,87,248.884805613066,-2.89794110881067,2.65886818495514
1,88,13.6439153439151,-2.6231884057971,-0.0910512997469581
1,89,213.109799861974,-0.747101449275355,-1.24452495974236
1,90,-47.0963538072237,3.2293765815505,1.17123303427651
1,91,9.35106970324341,-1.617977915804,-0.141591902461464
1,92,-84.2271911663211,1.47375201288246,-2.96897860593513
1,93,-295.8395905222,-2.9700253048079,1.28226363008971
1,94,41.9256498734758,-1.45373821025994,1.77885898320681
1,95,-137.98986657465,2.15146077754774,-1.48838279273063
1,96,265.378065332412,-0.89348976305498,-0.42612146307799
1,97,41.9132850241549,-3.12815734989648,1.57680009201748
1,98,37.900333563377,-6.34505406027145,1.77646652864044
1,99,125.168909592822,0.882344145387627,-2.17421210029905
1,100,-93.4237750172542,-2.66904761904762,4.36945019553715
